Date,402203_flow,402222_flow,402205_flow,402206_flow,402204_flow,403220_flow,403227_flow,403223_flow,403230_flow,403241_flow,409017_flow
2017-04-13,807.82,660.12,691.81,22.03,32.1,135.63,79.44,90.63,500.51,950.55,12257.301
2017-04-14,372.88,796.45,665.44,21.51,30.37,135.94,79.62,85.7,441.93,932.82,12145.852
2017-04-15,241.78,525.52,758.67,21.1,29.54,135.47,80.08,83.07,416.34,772.2,11793.938
2017-04-16,234.87,355.7,440.99,21.08,29.39,135.55,80.89,81.26,401.12,640.34,11877.085
2017-04-17,292.33,321.38,366.27,21.07,29.53,136.22,80.52,82.44,393.11,574.43,11390.218
2017-04-18,353.34,331.48,333.88,20.69,28.92,136.63,79.99,80.11,381.51,533.23,10670.699
2017-04-19,330.05,399.42,366.63,19.83,28.33,136.37,79.3,70.87,371.64,500.11,10228.625
2017-04-20,331.51,383.71,383.06,20.28,28.03,136.63,79.49,74.3,366.08,481.61,10801.296
2017-04-21,307.08,387.96,376.53,23.7,30.5,137.3,87.69,87.55,389.72,474.2,9781.901
2017-04-22,334.19,389.46,389.99,30.55,41.72,137.85,84.93,106.99,464.19,473.05,8507.574
2017-04-23,325.43,428.21,408.72,26.96,40.39,137.42,82.99,113.68,527.63,494.58,6661.175
2017-04-24,335.6,409.29,417.48,23.95,36.15,305.45,83.45,104.37,475.96,538.05,5117.86
2017-04-25,849.42,424.69,423.62,50.74,94.66,425.13,105.93,110.44,990.81,626.5,4704.176
2017-04-26,1529.34,982.81,641.81,47.55,114.83,426.89,96.3,194.97,2009.4,710.47,3694.048
2017-04-27,1123.85,1463.67,1402.52,32.64,70.17,425.7,88.09,165.32,1721.36,969.99,3539.193
2017-04-28,636.65,1106.01,1440,28.37,47.94,425.63,83.3,130.26,1262.78,1686.32,3357.737
2017-04-29,829.91,762.07,868.57,26.66,41.99,422.92,47.89,116.74,1092,1820.65,2718.446
2017-04-30,637.51,862.71,902.15,25.37,39.52,419.02,47.06,99.74,989.78,1552,2119.531
2017-05-01,562.39,720.51,837.55,24.54,39.02,240.8,44.79,87.15,900.54,1333.99,2060.007
2017-05-02,482.61,653.26,721.46,23.82,37.82,125.95,45.21,83.71,621.95,1191.21,2002.169
2017-05-03,800.95,583.08,634.04,22.96,34.94,125.07,42.9,80.1,568.93,1068.27,1977.318
2017-05-04,569.67,805.65,710.09,22.88,33.68,124.8,42.85,77.97,533.36,887.89,2816.008
2017-05-05,357.03,660.98,789.64,23.26,33.53,125.7,42.94,75.11,511.02,769.89,2915.127
2017-05-06,283.46,499.29,592.64,23.24,33.97,127.01,43.45,75.61,496.8,712.59,3169.416
2017-05-07,400.35,405.07,479.02,22.52,33.67,126.67,43.39,74.74,492.78,676.01,3422.895
2017-05-08,511.52,465.12,451.51,21.7,33.04,126.44,42.84,73.48,478.04,644.99,3295.119
2017-05-09,1628.25,605.62,478.97,21.99,32.72,126.89,42.24,73.64,464.31,622.95,3276.865
2017-05-10,915.5,1443.02,1060.36,22.24,32.48,127.56,43.3,71.92,454.13,611.22,3357.946
2017-05-11,1400.62,992.74,1195.43,22.14,32.56,128.21,42.11,72.88,446.13,597.14,3969.108
2017-05-12,1748.66,1409.75,1142.01,22.1,32.56,128.18,40.48,73.74,439.44,588.85,4539.13
2017-05-13,618.15,1622.57,1634.74,22.21,32.84,128.27,42.16,72.51,434.25,582.42,4812.064
2017-05-14,389.59,795.26,1195.45,22.43,33.89,128.71,41.77,71.87,431.82,574.41,4285.149
2017-05-15,507.11,556.72,681.38,22.92,34.91,165.89,43.72,71.98,431.65,568.71,3716.574
2017-05-16,322.09,596.97,617.61,23.25,34.75,200.28,42.72,73.67,487.11,560.58,2495.847
2017-05-17,256.05,477.2,575.28,22.37,32.74,302.14,42.16,73.95,493.32,556.99,2443.909
2017-05-18,364.86,391.54,473.05,22.07,30.93,418.05,43.37,72.18,676.77,573.74,2348.228
2017-05-19,487.58,441.27,438.52,24.95,37.73,288.7,43.1,72.51,681.45,609.08,1404.532
2017-05-20,327.47,597.66,557.25,26.96,55.66,211.16,41.92,80.66,558.79,696.42,1465.097
2017-05-21,316.18,480.87,572.43,24.15,44.46,209.73,43.08,85.18,541.89,787.01,1607.199
2017-05-22,290.88,439.67,487.28,23.1,39.48,150.71,42.82,77.91,512.59,742.75,1623.543
2017-05-23,234.33,409.83,446.36,23.07,37.2,107.56,42.57,76.14,422.31,702.58,1593.044
2017-05-24,245.12,367.77,425.73,26.62,58.1,105.57,46.77,75.06,422.72,694.34,2068.67
2017-05-25,241.94,388.9,421.79,23.59,53.7,104.94,44.63,78.2,464.04,654.61,1589.322
2017-05-26,239.77,356.82,409.16,24.27,43.36,159.98,47.99,80.96,439.05,604.44,1669.01
2017-05-27,253.39,344.22,381.01,23.92,41.12,211.35,46.28,82.48,525.7,598.34,2916.421
2017-05-28,300.57,355.75,378.14,35.13,49.99,212.51,57.64,86.33,585.21,602.08,3393.614
2017-05-29,534.91,432.36,407.78,32.69,68.63,228.7,53.09,111.16,916.42,633.88,3430.89
2017-05-30,543.93,623.27,573.17,29.39,58.19,219.31,51.95,107.84,856.84,707.42,3510.837
2017-05-31,755.73,642.18,627.35,28.46,62.74,214.85,49.8,103.37,865.04,887.18,3546.127
2017-06-01,720.79,791.42,776.62,26.26,48.12,160.05,48.87,99.8,784.2,1007.51,3118.635
2017-06-02,1077.82,816.01,755.28,25.53,42.59,116.26,49.49,92.39,648.13,997.59,2982.655
2017-06-03,356.53,1041.13,1039.32,24.99,39.77,116.97,48.88,89.09,602.04,959.96,2978.165
2017-06-04,395.61,549.59,788.23,24.49,38.29,119.86,49.31,87.64,575.76,877.47,3213.126
2017-06-05,480.25,514.34,555.65,24.32,37.44,125.55,49.59,88.32,558.84,803.55,2906.75
2017-06-06,412.85,576.56,567.42,27.28,45.16,123.75,52.41,92.14,581.52,768.28,2172.588
2017-06-07,451.95,529.59,587.97,24.87,43.87,124.18,50.48,98.4,588.19,740.64,2373.783
2017-06-08,438.61,547.15,563.45,24.29,39.3,124.3,50.06,93.66,548.32,731.37,3034.889
2017-06-09,403.25,530.11,553.21,23.92,37.55,125.49,49.78,88.32,530.95,748.38,3025.316
2017-06-10,369.71,507.89,542.72,23.39,36.72,125.85,49.53,85.83,516.56,739.7,3039.804
2017-06-11,356.4,472.34,500.02,23.39,35.85,126.71,49.37,86.26,504.29,713.32,3014.911
2017-06-12,343.22,456.84,480.29,23.24,35.56,127.19,48.67,84.49,496.26,692.11,2972.166
2017-06-13,307.52,441,459.49,23,35.26,125.55,48.46,83.99,486.3,676.74,2959.55
2017-06-14,256.16,415.09,445.83,22.81,35.02,143.55,48.31,83.38,474.03,663.78,2828.71
2017-06-15,336.25,365.61,405.16,22.74,35.76,153.11,48.08,82.76,490,652.65,2124.085
2017-06-16,343.6,407.88,391.89,22.67,36.75,155.49,48.02,83.05,488.45,648.05,2021.711
2017-06-17,347.47,426.81,425.59,22.53,35.83,157.34,48.02,83.02,488.35,648.39,1976.555
2017-06-18,337.13,427.72,427.78,22.31,35.21,157.51,47.69,80.79,481.23,649.87,2229.417
2017-06-19,371.76,422.68,425.45,22.07,34.27,157.33,47.72,77.25,476.28,645.88,2869.387
2017-06-20,418.1,443.01,422.46,22,32.85,159.2,47.27,78.11,472.14,639.21,2875.518
2017-06-21,454.43,481.4,450.85,21.92,31.51,156.68,46.94,80.52,469.41,632.8,3006.847
2017-06-22,338.55,519.34,489.81,21.81,31.65,157.35,46.85,80.76,463.75,625.13,3433.271
2017-06-23,269.32,443.19,478.54,21.71,31.37,157.47,46.84,80.76,461.22,623.19,3482.088
2017-06-24,309.51,376.71,412.9,21.77,31.71,153.07,46.71,79.98,461.16,623.03,3388.979
2017-06-25,299.79,387.96,375.31,21.53,32.02,147.3,46.9,78.1,460.15,621.25,3055.811
2017-06-26,303.2,381.4,385.42,21.8,32.04,145.57,47.11,78.7,460.02,621.99,3001.09
2017-06-27,358.32,377.56,378.49,21.45,32.52,133.78,46.86,80.21,456.3,617.91,3036.412
2017-06-28,321.93,427.7,389.84,21.58,32.18,111.89,46.6,80.54,437.43,613.46,3409.626
2017-06-29,905.24,416.12,415.29,21.81,31.66,66.05,46.62,80.09,408.07,612.13,3421.072
2017-06-30,1438.14,848.03,481.4,22.16,31.25,60.76,46.58,79.85,383.77,606.17,3452.152
2017-07-01,960.09,1337.66,1132.28,21.18,30.27,58.8,46.23,79.64,375.47,591.16,3484.494
2017-07-02,824.04,979.59,1209.6,21.06,29.88,58.39,46.17,76.89,367.07,566.08,3937.922
2017-07-03,962.98,879.41,918.62,26.18,36.21,57.71,56.09,83.39,377.26,555.32,3520.009
2017-07-04,989.97,1075.56,969.62,36.72,71.29,84.15,62.97,110.64,523.15,566.81,3141.031
2017-07-05,1163.01,1193.11,1247.75,58.82,212,251.41,78.02,156.62,1104.61,611.96,2720.61
2017-07-06,926.6,1455.65,1644.38,39.28,149.15,522.93,95.82,190.03,1434.19,714.17,3104.788
2017-07-07,771.63,1092.69,1423.88,35.41,83.61,505.39,129.71,167.05,1360.5,1118.18,2914.174
2017-07-08,796.93,947.77,1048.33,32.99,71.22,446.41,141.28,195,1219.96,1578.35,2210.767
2017-07-09,563.05,920.51,1041.78,33.99,67.49,418.79,146.43,192.19,1181.5,1639.81,2020.483
2017-07-10,725.86,749.47,913.03,32.12,62.2,452.05,147.01,216.65,1269.53,1550.8,3155.732
2017-07-11,1026.43,843.65,848.89,29.62,51.94,457.36,143.72,207.86,1227.21,1491.04,4559.369
2017-07-12,1028.95,1084.27,1040.01,28.51,45.16,440.59,152.12,194.27,1174.34,1545.31,5018.103
2017-07-13,617.65,1070.73,1158.22,28.12,41.85,218.28,214.79,195.6,1071.85,1535.74,5062.04
2017-07-14,518.76,761.08,928.27,28.19,41.28,98.1,224.13,248.55,763.9,1478.18,4536.277
2017-07-15,722.34,661.38,760.65,27.77,42.84,100.19,307.49,262.77,740.58,1389.78,3643.232
2017-07-16,570.88,787.15,764.99,26.66,40.75,100.89,312.32,367.97,701.9,1216.36,2839.259
2017-07-17,735.71,689.69,790.92,26.28,39.6,103.1,334.56,291.4,669.68,1139.11,2453.32
2017-07-18,652.77,813.53,812.99,45.86,83.51,106.85,192.16,372.69,858.75,1152.67,2496.697
2017-07-19,1006.41,914.3,983.92,50.4,191.29,110.42,383.05,337.61,1490.97,1190.52,2780.293
2017-07-20,1276.73,1169.76,1226.83,38.89,104.02,307.01,385.28,501.76,1492.32,1309.69,3758.616
2017-07-21,1226.35,1342.54,1368.91,35.16,69.66,422.75,382.94,466.91,1599.6,1777.48,4377.094
2017-07-22,702.03,1281.14,1415.23,33.1,58.22,429.67,329.51,445.69,1496.57,2051.73,4870.414
2017-07-23,473.94,858.6,1144.51,33.29,53.05,482.39,322.58,380.22,1435.34,2130.42,4931.377
2017-07-24,585.92,666.72,819.05,40.44,53.39,684.8,462.24,481.24,1834.3,2062.14,4727.086
2017-07-25,658.34,726.56,775.53,37.03,52.62,686.8,384.1,516.56,1863.04,2009.68,4904.089
2017-07-26,1362.05,801.72,797.39,38.16,51.15,686.37,377.25,480.89,1896.41,2278.66,7473.068
2017-07-27,1319.29,1372.42,1120.54,37.18,49.43,683.87,366.81,466.79,1893,2432.14,6687.409
2017-07-28,1529.63,1378.44,1466.7,48.7,62.64,693.17,392.58,501.41,2141.41,2470.62,6529.845
2017-07-29,759.68,1550.07,1572.25,40.74,61.93,692.72,374.36,577.22,2179.25,2502.24,5807.373
2017-07-30,988.38,931.96,1238.31,38.67,51.76,691.57,382.72,515.3,2063.78,2708.93,5888.825
2017-07-31,1398.29,1132.59,1014.05,37.43,47.93,684.46,478.28,523.75,1997.1,2800.44,5642.664
2017-08-01,1453.81,1464.77,1408.05,36.16,45.63,680.36,378.19,538.54,1908.47,2716.81,5133.86
2017-08-02,894.06,1471.88,1552.17,35.32,42.76,677.7,374.37,470.24,1824.59,2645.48,4143.557
2017-08-03,819.23,999,1254.39,36,43.74,668.82,373.42,462.22,1773.55,2571.19,3448.574
2017-08-04,912.49,1032.97,1091.25,59.1,202.97,852.35,413.82,574.89,2191.88,2515.11,5205.815
2017-08-05,1142.75,1269.74,1415.71,75.83,248.11,1504.65,630.93,939.91,3410.53,2559.82,3492.292
2017-08-06,1382.31,1546.59,1742.25,88.94,246.24,2486.29,909.91,1195.92,4764.76,3118.19,2859.177
2017-08-07,2002.81,2103.88,2206.11,184.46,617.15,5518.21,2206.32,2807.66,10867.62,4546.75,2639.812
2017-08-08,1513.75,2715.67,3151.13,115.53,294.3,4653.63,1833.21,3618.59,10287.65,6626.11,2707.717
2017-08-09,1209.24,1960.35,2578.9,93.03,183.22,3302.27,1386.84,2611.93,7611.12,9390.91,3679.214
2017-08-10,1079.26,1550.78,1959.42,82.22,151.48,2539.67,1196.32,1999.45,6147.92,11081.97,3112.576
2017-08-11,1129.45,1383.19,1635.29,74.7,129.15,2074.48,1095.18,1709.57,5291.84,11030.7,2442.374
2017-08-12,1286.17,1359.93,1561.47,71.75,106.47,1829.13,1033.92,1526.49,4842.08,9502.37,2076.503
2017-08-13,1133.48,1485.77,1552.92,69.27,102.8,1725.67,1001.54,1423.18,4696.09,8000.29,2222.683
2017-08-14,1549.78,1331.57,1562.51,64.84,91.13,1570.09,947.65,1347.32,4434.29,7099.83,3514.476
2017-08-15,2086.04,1717.7,1636.96,129.43,161.96,1480.73,919.93,1257.77,4399,6652.26,2881.271
2017-08-16,7785.02,3097.92,3348.95,333.81,2372.15,5430.78,3739.84,3638.58,16153.79,7032.63,2488.592
2017-08-17,8140.57,4622.85,5336.62,377.15,880.27,7342.69,3747.61,6071.88,20680.66,8870.15,4306.057
2017-08-18,7167.11,5002.42,6100.82,390.05,794.35,8007.28,3576.6,5731.72,22397.59,12480.42,6311.468
2017-08-19,5051.07,4969.49,6891.01,327.55,404.55,6952.57,2876.21,5294.19,19408.73,17574.83,8017.937
2017-08-20,3473.99,4865.14,5990.74,284.21,280.75,5395.45,2077.31,4334.45,14866.39,27793.23,10869.295
2017-08-21,3356.58,4548.98,5462.13,268.14,244,4242.7,1632.47,3239.29,11873.34,27702.36,9716.636
2017-08-22,3012.69,4164.31,4982.96,243.52,218.86,3444.48,1334.42,2530.13,9724.11,23810.46,7812.998
2017-08-23,2209.42,3870.76,4626.48,222.05,194.92,2846.99,1147.72,2080.77,8103.25,19830.64,6335.342
2017-08-24,2186.84,3078.45,4182.57,200.77,186.37,2481.96,1052.04,1859.76,7119.27,16298.3,5496.119
2017-08-25,2695.36,2922.94,3266.17,187.93,164.85,2101.77,924.64,1629.34,6199.57,13342,4969.59
2017-08-26,2762.49,3173.62,3274.7,172.7,145.82,1800.58,835.28,1424.95,5495.3,11141.76,4013.489
2017-08-27,2387.16,3167.61,3367.39,166.03,155.89,1665.42,812.98,1316.68,5124.37,9521.12,6539.472
2017-08-28,2217.34,2901.94,3256.18,150.07,143.59,1504.4,746.64,1259.53,4687.08,8293.51,8762.533
2017-08-29,2011.05,2629.49,3035.96,139.67,124.76,1343.64,686.06,1130.06,4275.05,7550.78,8347.121
2017-08-30,1723.29,2364.24,2751.91,132.67,115.31,1230.68,640.06,1036.46,3957.58,6912.21,6908.548
2017-08-31,1222.45,2137.02,2417.41,126.92,105.49,1127.51,594.49,960.1,3669.93,6315.49,5437.932
2017-09-01,1157.65,1574.88,2165.56,121.55,99.93,1045.88,558.92,893.39,3440.65,5818.28,3971.877
2017-09-02,1134.8,1537.91,1762.45,118.25,98.97,982.1,542.22,843.85,3234.89,5395.04,3113.964
2017-09-03,961.29,1452.14,1776.94,115.04,99.57,942.83,537.96,820.85,3087.4,5036.25,2239.577
2017-09-04,1047.94,1302.86,1612.45,130.11,102.63,987.17,534.17,829.87,3236.3,4740.81,2742.654
2017-09-05,1449.32,1485.63,1636.3,143.07,141.9,1117.53,530.75,869.1,3742.22,4558.11,4974.611
2017-09-06,1496.04,1967.63,2070.71,184.29,221.92,1260.56,554.73,986.67,4408.95,4764.91,7566.791
2017-09-07,1623.51,1983.1,2366.35,170.95,195.63,1403.03,564.11,956.78,4507.68,5282.73,9689.877
2017-09-08,1630.84,2020.06,2298.71,154.02,147.44,1653.78,731.84,938.25,4746.67,5849.36,9645.154
2017-09-09,1324.3,1918.24,2224.62,142.42,120.5,1807.17,857.49,1100.73,4962.36,6080.89,10307.146
2017-09-10,1237.52,1640.07,1965.06,136.16,106.26,1733.19,852.94,1134.54,4882.84,6300.29,9206.355
2017-09-11,1347.19,1567.99,1773.65,130.7,99.38,1626.25,739.71,1089.66,4705.54,6507.79,7771.573
2017-09-12,1285.31,1605.59,1825.49,127.55,98.15,1562.29,853.55,971.82,4578.88,6503.86,6406.271
2017-09-13,1376.04,1558.22,1775.43,124.96,102.63,1574.85,821.93,1117.97,4598.62,6331.26,6574.42
2017-09-14,2058.17,1731.52,1772.64,122.97,100.69,1602.33,847.7,1079.18,4699.43,6191.3,8329.833
2017-09-15,2146.49,2230.98,2250.75,121.5,98.05,1566.71,886.96,1090.73,4643.34,6212.97,10596.185
2017-09-16,2676.13,2331.85,2438.49,129.46,131.19,1809.76,997.7,1165.34,5420.36,6238.8,10521.779
2017-09-17,2755.4,2970.11,2710.51,116.55,107.06,1880.61,1084.08,1317.77,5690.05,6336.48,9371.723
2017-09-18,2410.81,2900.91,3025.4,110.96,87.9,1695.33,1022.74,1293.3,5348.5,6896.75,8324.265
2017-09-19,2509.83,2592.94,2861.53,107.74,83.53,1588.59,951.01,1196.03,5114.94,7217.39,7569.357
2017-09-20,2572.67,2723.54,2679.75,103.61,79.01,1484.14,868.61,1113.69,4777.23,7075.97,7837.416
2017-09-21,2142.55,2692.18,2858.09,101.7,75.13,1384.59,789.78,1013.37,4450.44,6777.21,8679.606
2017-09-22,2169.72,2370.55,2569.43,100.77,72.44,1301.82,722.27,932.5,4203.69,6391.01,9188.35
2017-09-23,1810.56,2323.2,2519.52,100.58,69.11,1241.82,676.79,862.99,4029.74,5989.19,9270.166
2017-09-24,2572.55,2109.69,2211.47,98.25,65.22,1208.49,648.21,813.07,3968.95,5621.06,9145.012
2017-09-25,2651.92,2666.58,2579.8,96.31,62.91,1205.94,643.47,798.49,3881.97,5356.61,10114.357
2017-09-26,2585.52,2836.08,2691.33,93.53,67.23,1188.54,636.23,797.8,3908.35,5183.54,11731.862
2017-09-27,1949.82,2565.86,2943.07,91.57,63.67,1090.07,580.68,754.84,3537.44,5102.85,13230.469
2017-09-28,2595.55,2248.74,2362.6,88.61,65.1,631.14,542.36,698.05,3196.76,4970.15,13378.925
2017-09-29,2717.5,2736.89,2565.2,85.2,60.34,226.27,525.54,657.46,2407.83,4674.69,12841.478
2017-09-30,2276.17,2743.14,2888.74,84.09,58.18,230.88,522.49,637.94,2280.78,4170.4,12942.339
2017-10-01,2038.32,2390.3,2622.26,80.84,55.75,235.96,508.97,627.42,2162.21,3596.54,13911.468
2017-10-02,2324.42,2171.63,2357.46,79.21,53.85,224.38,365.91,543.76,2046.97,3320.83,14103.996
2017-10-03,2549.45,2490.62,2384.44,76.67,52.98,220.29,466.77,549.39,1931.39,3153.86,13197.621
2017-10-04,2683.06,2623.76,2685.17,73.16,51.24,374.98,381.08,504.23,1859.69,2961.59,14243.676
2017-10-05,2691.35,2746.63,2715.47,72.3,50.8,601.47,381.38,479.38,2140.08,2818.84,16071.616
2017-10-06,2307.84,2707.36,2800.9,70.09,51.59,609.63,381.92,480.17,2152.49,2776.61,18080.384
2017-10-07,2049.81,2387.05,2596.61,67.17,47.99,609.52,180.18,469.22,2077.22,2860.93,20288.168
2017-10-08,1730.1,2089.43,2349.17,67.6,48.6,567.16,353.76,304.81,2024.03,2869.67,19731.744
2017-10-09,3175.68,1993.85,2095.84,99.32,57.23,681.7,471.47,567.02,2595.03,2816.27,17631.3
2017-10-10,3368.19,3190.73,2574.62,69.67,50.27,1454.1,511.24,687.55,2872.28,2784.28,16503.788
2017-10-11,2517.19,3295.41,3257.63,69.07,47.08,1359.69,394.93,557.6,3095.84,3294.69,16721.045
2017-10-12,4480.05,3119.08,3306.96,113.7,256.84,927.69,427.61,629.79,3490.44,3853.68,17452.469
2017-10-13,3636.98,3820.03,3454.25,73.92,91.98,433.14,296.92,631.15,2555.77,3996.13,17338.524
2017-10-14,3214.94,4086.29,3733.78,68.9,65.89,369.05,492.6,503.31,2045.47,4137.3,15280.957
2017-10-15,2564.28,3496.13,3870.71,65.43,56.04,555.82,338.91,526.71,2091.71,3561.3,15928.398
2017-10-16,2931.62,2882.98,3273.41,62.92,50.62,687.33,445.01,475.68,2100.01,3044.49,16789.679
2017-10-17,3107.85,3110.34,3011.12,60.51,45.91,744.73,387.58,489.69,2161.65,2933.66,18379.243
2017-10-18,3116.03,3213.21,3155.51,58.49,43.05,843.83,329.68,463.75,2113.31,2867.51,19587.16
2017-10-19,4322.48,3232.11,3179.48,119.18,164.74,1164.23,391.41,467.03,2678.63,2878.41,20878.916
2017-10-20,4397.72,3656.51,3474.04,156.73,273.6,1474.61,446.71,1895.22,5729.04,2957.49,18408.126
2017-10-21,2534.36,4531.46,3812.8,109.38,97.08,690.46,215.37,845.33,3191.76,4681.31,16029.584
2017-10-22,2819.49,3514.06,4146.84,101.8,72.73,892.17,315.93,442.76,2913.79,6050.98,14575.618
2017-10-23,3143.4,3248.15,3470.86,96,61.84,903.92,413.75,501.6,2848.11,4886.33,15151.426
2017-10-24,2837.55,3317.68,3343.55,90.62,53.55,826.2,383.2,528.37,2631.08,3978.52,14515.779
2017-10-25,3089.95,3105.13,3233.02,87.95,50.41,739.6,282.32,498.08,2487.11,3680.76,14318.031
2017-10-26,2314.44,3211.78,3159.06,92.69,65.61,629.52,311.28,419.07,2422.14,3495.27,16014.257
2017-10-27,1962.76,2838.68,3112.43,84.08,100.94,539.68,280.08,458.63,2242.71,3338.85,17187.797
2017-10-28,1756.52,2223.54,2708.33,80.02,61.16,531.13,161.23,397.42,2068.93,3162.8,17499.119
2017-10-29,2230.71,2225.28,2302.85,92,84.98,541.07,313.71,310.31,2258.58,3013.09,17887.317
2017-10-30,2380.44,2521.44,2603.49,79.67,67.7,548.51,451.86,468.65,2104.27,2844.18,16897.075
2017-10-31,1295.79,2403.77,2709.7,77.04,67.81,553.16,342.61,545.89,2052.06,2838.94,15824.841
2017-11-01,1806.26,1671.3,2046.59,74.63,56.81,514.66,288.83,433.65,1947.98,2838.45,15119.837
2017-11-02,1763.44,1982.62,2027.96,72.58,51.31,560.48,244.12,384.49,1839.11,2825.23,14179.362
2017-11-03,1875.87,1988.52,2058.95,71.4,47.36,594.79,253.38,337.21,1867.17,2670.16,13906.405
2017-11-04,1865.51,1945.9,2173.43,69.4,45.43,589.86,153.19,331.57,1820.99,2516.14,14020.251
2017-11-05,1836.22,2014.98,1985.6,68.09,42.46,590.86,149.4,236.49,1746.03,2439.59,14184.535
2017-11-06,1958.21,2008.9,2173.5,72.58,61.99,567.63,396.4,231.52,1752.59,2359.3,13952.146
2017-11-07,1729.55,2148.39,2198.92,68.47,63.19,529.05,211.56,438.12,1662.54,2238.06,14975.354
2017-11-08,1423.48,1811.44,2181.84,64.97,47.03,339.01,220.24,263.61,1521.62,2200.42,17439.462
2017-11-09,1244.34,1565.44,1793.7,62.84,41.21,108.51,197.68,272.74,1166.05,2218.85,19785.709
2017-11-10,1199.28,1376.89,1596.37,61.17,38.64,89.74,142.45,247.51,1044.56,2025.62,20052.923
2017-11-11,1105.67,1354.48,1437.86,59.82,37.13,90.07,139.51,195.21,989.54,1733.37,19858.453
2017-11-12,1025.95,1223.85,1468.67,59.08,35.79,90.44,138.03,181.79,988.28,1553.95,20203.289
2017-11-13,1082.11,1143.72,1299,59.44,34.15,106.48,139.22,180.35,969.42,1429.26,20084.248
2017-11-14,1014.17,1245.98,1244.74,58.61,33.29,99.48,138.16,169.89,1025.99,1345.35,18602.924
2017-11-15,933.34,1112.15,1349.45,55.91,32.49,80.8,136.44,172.13,938.66,1296.44,16885.887
2017-11-16,857.98,1044.78,1193.36,60.85,38.08,89.17,211.82,175.92,993.04,1303.37,16310.377
2017-11-17,875.97,1059.99,1204.15,65.94,115.86,313.01,341.07,267.89,1409.01,1277.5,14525.758
2017-11-18,905.66,1095,1339.33,64.74,153.51,381.75,185.51,488.37,1761.65,1435.81,13140.051
2017-11-19,918.95,1087.03,1286.94,58.26,66.5,320.11,148.63,257.58,1540.9,1821.24,14967.271
2017-11-20,878.39,1060.84,1172.95,53.76,47.14,274.49,238.49,215.03,1314.99,2154.4,14908.04
2017-11-21,905.52,999.59,1156.2,51.38,36.39,276.76,188.22,259.78,1189.52,2002.05,14762.886
2017-11-22,1513.46,1054.59,1030.2,49.81,31.78,333.72,138.63,204.87,1176.31,1732.41,14658.938
2017-11-23,1373.47,1553.49,1333.46,56.95,29.62,347.92,137.87,162.86,1165.74,1581.79,14081.498
2017-11-24,902.49,1351.06,1579.73,51.11,29.89,298.49,136.67,160.43,1116.8,1483.31,14409.959
2017-11-25,663.73,1056.51,1126.37,48,31.11,259.48,135.81,160.41,1021.88,1399.02,14829.299
2017-11-26,455.45,820.85,1055.45,48.56,30.7,282.91,137.12,150.8,989.81,1330.49,14911.605
2017-11-27,634.63,670.44,769.43,47.88,36.38,326.27,137.36,164.71,1081.87,1282.84,16608.732
2017-11-28,790.11,757.1,775.06,45.23,30.26,308.74,135.56,152.98,1159.49,1284.25,16926.633
2017-11-29,1396.42,887.26,825.18,43.04,26.39,267.55,183.52,153.63,996.46,1288.54,14225.259
2017-11-30,1777.53,1472.7,1080.78,42.67,26.03,1007.83,350.14,182.04,1297.54,1327.94,11873.73
2017-12-01,1351.53,1713.99,1726.55,77.03,100.99,3640.13,535.93,419.87,4278.21,1265.45,10083.579
2017-12-02,4711.15,2210.48,2381.36,485.99,1729.84,5257.47,2023.54,1174.62,15503.43,2244.76,9129.807
2017-12-03,4589.65,3930.27,4153.79,238.3,802.52,1888.66,2680.15,3146.04,15625.89,6131.24,8123.053
2017-12-04,2647.54,4893.04,4506.22,169.71,234.68,930.6,1721.69,2738.76,8550.87,10179.67,8580.084
2017-12-05,2293.73,4256.69,4608.28,145.44,176.67,776.78,1247.55,1747.03,6572.31,13391.56,7915.37
