Year,eventYears,numAchieved,numEvents,numEventsAll,eventLength,eventLengthAchieved,totalEventDays,totalEventDaysAchieved,maxEventDays,maxRollingEvents,maxRollingAchievement,missingDays,totalPossibleDays,ewrCode,scenario,gauge,pu,State,SWSDLName,Multigauge,rollingMaxInterEvent,rollingMaxInterEventAchieved
1920,1,1,1,5,3.0,8.0,15,8,8,8,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1265,0
1921,1,2,2,5,8.0,13.0,40,26,13,13,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,331,0
1922,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,696,0
1923,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1062,0
1924,0,0,0,8,2.625,0.0,21,0,7,7,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1427,0
1925,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1792,0
1926,1,1,1,3,4.0,9.0,12,9,9,9,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2003,0
1927,1,1,1,3,5.666666666666667,13.0,17,13,13,13,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,375,0
1928,0,0,0,5,3.0,0.0,15,0,6,6,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,488,0
1929,0,0,0,1,4.0,0.0,4,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,853,0
1930,0,0,0,2,2.5,0.0,5,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1218,0
1931,0,0,0,2,2.5,0.0,5,0,3,3,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1584,0
1932,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1949,0
1933,0,0,0,7,1.7142857142857142,0.0,12,0,3,3,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2314,0
1934,0,0,0,2,1.5,0.0,3,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2679,0
1935,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3045,0
1936,0,0,0,2,3.5,0.0,7,0,6,6,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3410,0
1937,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3775,0
1938,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4140,0
1939,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4506,0
1940,0,0,0,4,1.75,0.0,7,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4871,0
1941,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5236,0
1942,0,0,0,5,2.4,0.0,12,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5601,0
1943,0,0,0,4,2.5,0.0,10,0,4,4,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5967,0
1944,1,1,1,2,6.0,8.0,12,8,8,8,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,6312,0
1945,0,0,0,4,2.75,0.0,11,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,377,0
1946,0,0,0,2,3.5,0.0,7,0,6,6,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,742,0
1947,0,0,0,3,4.666666666666667,0.0,14,0,7,7,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1108,0
1948,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1473,0
1949,1,1,1,5,6.4,20.0,32,20,20,12,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1826,0
1950,1,3,3,6,10.333333333333334,18.0,62,54,20,20,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,142,0
1951,0,0,0,3,2.3333333333333335,0.0,7,0,5,5,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,508,0
1952,1,1,1,5,4.8,11.0,24,11,11,11,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,625,0
1953,0,0,0,1,5.0,0.0,5,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,602,0
1954,1,2,2,4,5.5,9.0,22,18,10,10,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,710,0
1955,1,3,3,4,13.75,17.666666666666668,55,53,29,29,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,432,0
1956,1,1,1,1,14.0,14.0,14,14,14,14,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,343,0
1957,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,708,0
1958,0,0,0,4,2.25,0.0,9,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1073,0
1959,1,1,1,2,7.5,13.0,15,13,13,13,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1243,0
1960,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,548,0
1961,1,1,1,4,5.75,15.0,23,15,15,15,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,736,0
1962,0,0,0,4,2.75,0.0,11,0,3,3,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,527,0
1963,0,0,0,1,4.0,0.0,4,0,4,4,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,893,0
1964,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1258,0
1965,1,1,1,1,13.0,13.0,13,13,13,13,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1417,0
1966,0,0,0,5,2.2,0.0,11,0,3,3,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,558,0
1967,0,0,0,1,1.0,0.0,1,0,1,1,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,924,0
1968,0,0,0,2,3.0,0.0,6,0,3,3,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1289,0
1969,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1654,0
1970,1,1,1,5,5.4,14.0,27,14,14,14,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1868,0
1971,0,0,0,1,3.0,0.0,3,0,3,3,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,503,0
1972,0,0,0,5,2.6,0.0,13,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,868,0
1973,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1233,0
1974,0,0,0,5,4.0,0.0,20,0,7,7,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1598,0
1975,1,1,1,10,4.2,16.0,42,16,16,16,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1823,0
1976,0,0,0,5,2.6,0.0,13,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,490,0
1977,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,855,0
1978,0,0,0,6,3.0,0.0,18,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1220,0
1979,0,0,0,1,2.0,0.0,2,0,2,2,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1586,0
1980,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1951,0
1981,0,0,0,4,2.25,0.0,9,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2316,0
1982,0,0,0,4,3.0,0.0,12,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2681,0
1983,1,2,2,11,3.5454545454545454,9.0,39,18,9,9,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2748,0
1984,1,1,1,2,5.0,8.0,10,8,8,8,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,332,0
1985,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,697,0
1986,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1062,0
1987,1,1,1,3,8.0,17.0,24,17,17,17,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1338,0
1988,0,0,0,5,2.8,0.0,14,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,438,0
1989,0,0,0,7,2.2857142857142856,0.0,16,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,803,0
1990,0,0,0,3,1.6666666666666667,0.0,5,0,3,3,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1168,0
1991,0,0,0,3,3.0,0.0,9,0,4,4,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1534,0
1992,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1899,0
1993,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2264,0
1994,0,0,0,1,2.0,0.0,2,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2629,0
1995,1,2,2,4,6.25,9.5,25,19,11,11,1,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2816,0
1996,0,0,0,3,2.0,0.0,6,0,2,2,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,414,0
1997,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,779,0
1998,0,0,0,6,3.5,0.0,21,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1144,0
1999,0,0,0,2,4.0,0.0,8,0,5,5,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1510,0
2000,0,0,0,3,3.3333333333333335,0.0,10,0,6,6,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1875,0
2001,0,0,0,1,3.0,0.0,3,0,3,3,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2240,0
2002,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2605,0
2003,0,0,0,1,2.0,0.0,2,0,2,2,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2971,0
2004,0,0,0,2,1.0,0.0,2,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3336,0
2005,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,3701,0
2006,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4066,0
2007,0,0,0,2,2.5,0.0,5,0,4,4,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4432,0
2008,0,0,0,4,2.0,0.0,8,0,4,4,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,4797,0
2009,0,0,0,1,1.0,0.0,1,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5162,0
2010,1,2,2,11,4.818181818181818,12.5,53,25,15,15,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,5326,0
2011,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,528,0
2012,0,0,0,3,3.0,0.0,9,0,5,5,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,893,0
2013,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1258,0
2014,0,0,0,2,1.0,0.0,2,0,1,1,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1623,0
2015,0,0,0,1,2.0,0.0,2,0,2,2,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1989,0
2016,1,1,1,5,4.8,8.0,24,8,8,8,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,2067,0
2017,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,644,0
2018,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1009,0
2019,0,0,0,1,3.0,0.0,3,0,3,3,0,0,366,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1375,0
2020,0,0,0,2,4.0,0.0,8,0,6,6,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1740,0
2021,1,2,2,10,6.4,17.5,64,35,24,24,1,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,1884,0
2022,0,0,0,5,3.4,0.0,17,0,7,7,0,0,365,SF-FD1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,448,0
1889,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1890,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1891,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1892,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1893,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1894,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1895,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1896,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1897,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1898,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1899,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1900,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1901,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1902,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1903,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1904,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1905,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1906,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1907,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1908,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1909,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1910,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1911,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1912,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1913,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1914,0,0,0,0,0.0,0.0,0,0,0,0,0,0,365,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
1915,0,0,0,0,0.0,0.0,0,0,0,0,0,0,366,FrW1,CW_416011_flow_level,416011,Border Rivers and Moonie Long-term watering plan,QLD,Queensland Border Rivers,,0,1
